,observation,action,reward,next_observation,done
1738,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  3.  0.  2.  0.  0.
 0.  0.  0.  1.  1.  1.  0.3 0.4]",7,-2.802775637731995,"[0.  0.  0.  0.  0.  0.  2.  0.  3.  0.  0.  0.  0.  0.  0.  1.  1.  1.
 1.  0.  1.  1.  1.  1.  0.2 0.3]",False
1739,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  3.  0.  2.  0.  0.
 0.  0.  0.  1.  1.  1.  0.  0.2]",7,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   2.   0.   3.   0.   0.   0.   0.   0.
  0.   1.   1.   1.   1.   0.   1.   1.   1.   1.  -0.1  0.1]",False
1740,"[ 0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   3.   1.   0.   0.
  1.   1.   0.   2.   0.   0.   0.   0.   0.   0.   0.  -0.2]",0,-1.7071067811865475,"[ 0.   0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   3.   1.   2.   0.   0.   1.   1.   0.   0.   0.1 -0.1]",False
1741,"[0.  0.  0.  0.  0.  0.  2.  0.  3.  0.  0.  0.  0.  0.  0.  1.  1.  1.
 1.  0.  1.  1.  1.  1.  0.2 0.3]",6,-2.414213562373095,"[0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  2.  0.  0.  1.  1.  1.  1.
 0.  1.  1.  1.  1.  3.  0.2 0.2]",False
1742,"[ 0.   0.   0.   0.   0.   0.   2.   0.   3.   0.   0.   0.   0.   0.
  0.   1.   1.   1.   1.   0.   1.   1.   1.   1.  -0.1  0.1]",5,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1. 1. 1. 1. 0.
 0. 0.]",True
1743,"[ 0.   0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   3.   1.   2.   0.   0.   1.   1.   0.   0.   0.1 -0.1]",2,25,"[0. 0. 0. 0. 1. 0. 0. 0. 2. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
1744,"[0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  2.  0.  0.  1.  1.  1.  1.
 0.  1.  1.  1.  1.  3.  0.2 0.2]",5,-2.58113883008419,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  3.  0.  1.  0.  2.  0.  0.
 1.  1.  1.  1.  0.  1.  0.3 0.1]",False
1745,"[0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  3.  0.  1.  0.  2.  0.  0.
 1.  1.  1.  1.  0.  1.  0.3 0.1]",7,-2.0,"[0.  0.  0.  1.  1.  3.  2.  0.  1.  1.  0.  0.  1.  1.  1.  1.  0.  1.
 1.  1.  1.  3.  1.  1.  0.2 0. ]",False
1746,"[0.  0.  0.  1.  1.  3.  2.  0.  1.  1.  0.  0.  1.  1.  1.  1.  0.  1.
 1.  1.  1.  3.  1.  1.  0.2 0. ]",4,-1.5,"[3.  0.  0.  1.  1.  0.  0.  2.  1.  1.  1.  1.  1.  1.  1.  1.  3.  1.
 1.  0.  0.  0.  1.  1.  0.1 0. ]",False
1747,"[3.  0.  0.  1.  1.  0.  0.  2.  1.  1.  1.  1.  1.  1.  1.  1.  3.  1.
 1.  0.  0.  0.  1.  1.  0.1 0. ]",4,25,"[0. 0. 0. 1. 1. 1. 1. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1.
 0. 0.]",True
1748,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   1.   1.   1.   1.   1.  -0.7 -0.4]",0,-4.354101966249685,"[ 0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.6 -0.3]",False
1749,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  1.  1.  0.  3.
 0.  1.  1.  0.  0.  0.  0.6 0.2]",4,-3.692582403567252,"[1.  1.  1.  1.  1.  1.  1.  2.  0.  0.  1.  1.  3.  0.  1.  1.  0.  0.
 0.  1.  1.  0.  0.  0.  0.5 0.2]",False
1750,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   1.   1.   1.   0.   0.  -0.5]",0,-3.0615528128088303,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   3.   0.   2.   0.   0.   1.   1.   0.   0.   0.1 -0.4]",False
1751,"[ 0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.6 -0.3]",0,-3.692582403567252,"[ 0.   0.   1.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.5 -0.2]",False
1752,"[1.  1.  1.  1.  1.  1.  1.  2.  0.  0.  1.  1.  3.  0.  1.  1.  0.  0.
 0.  1.  1.  0.  0.  0.  0.5 0.2]",7,-3.0615528128088303,"[1.  0.  0.  0.  0.  1.  2.  3.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.4 0.1]",False
